17,thegreatlawrlus,fourswordkirby,2016-09-05 22:21:25.357000,!ticket Mario 1,0,0,0,0
15,thegreatlawrlus,fourswordkirby,2016-09-05 22:22:37.016000,!ticket,0,0,0,0
17,thegreatlawrlus,fourswordkirby,2016-09-05 22:22:39.930000,!register,0,0,0,0
19,thegreatlawrlus,fourswordkirby,2016-09-05 22:22:43.062000,!ticket Mario 1,0,0,0,0
15,thegreatlawrlus,fourswordkirby,2016-09-05 22:34:54.174000,!register,0,0,0,0
17,thegreatlawrlus,fourswordkirby,2016-09-05 22:35:00.965000,!ticket Mario 1 1 1 1 1,0,0,0,0
19,thegreatlawrlus,fourswordkirby,2016-09-05 22:35:23.662000,!ticket Mario 1 1 1 1 1 1,0,0,0,0
15,thegreatlawrlus,fourswordkirby,2016-09-05 22:38:21.192000,!register,0,0,0,0
17,thegreatlawrlus,fourswordkirby,2016-09-05 22:38:28.562000,!ticket Mario 1 1 1 1 1 1,0,0,0,0
15,thegreatlawrlus,fourswordkirby,2016-09-05 22:40:24.014000,huh,0,0,0,0
16,thegreatlawrlus,fourswordkirby,2016-09-05 22:40:41.291000,!register,0,0,0,0
18,thegreatlawrlus,fourswordkirby,2016-09-05 22:41:30.292000,huh,0,0,0,0
19,thegreatlawrlus,fourswordkirby,2016-09-05 22:41:32.591000,>>,0,0,0,0
20,thegreatlawrlus,fourswordkirby,2016-09-05 22:41:34.187000,>>>,0,0,0,0
21,thegreatlawrlus,fourswordkirby,2016-09-05 22:41:39.046000,nani,0,0,0,0
15,thegreatlawrlus,fourswordkirby,2016-09-05 22:42:52.281000,here,0,0,0,0
15,thegreatlawrlus,fourswordkirby,2016-09-05 22:45:00.838000,?,0,0,0,0
15,thegreatlawrlus,fourswordkirby,2016-09-05 22:48:14.564000,!register,0,0,0,0
17,thegreatlawrlus,fourswordkirby,2016-09-05 22:48:23.259000,!ticket Mario 1 1 1 1 1 1,0,0,0,0
15,thegreatlawrlus,fourswordkirby,2016-09-05 22:49:27.561000,!register,0,0,0,0
17,thegreatlawrlus,fourswordkirby,2016-09-05 22:49:35.218000,!ticket Mario 1 1 1 1 1 1,0,0,0,0
15,thegreatlawrlus,fourswordkirby,2016-09-05 22:50:14.182000,!register,0,0,0,0
17,thegreatlawrlus,fourswordkirby,2016-09-05 22:50:19.554000,!ticket Mario 1 1 1 1 1 1,0,0,0,0
15,thegreatlawrlus,fourswordkirby,2016-09-05 22:52:37.746000,!register,0,0,0,0
17,thegreatlawrlus,fourswordkirby,2016-09-05 22:52:45.366000,!ticket Mario 1 1 1 1 1 1,0,0,0,0
15,thegreatlawrlus,fourswordkirby,2016-09-05 22:53:22.415000,!register,0,0,0,0
17,thegreatlawrlus,fourswordkirby,2016-09-05 22:53:28.233000,!ticket Mario 1 1 1 1 1 1,0,0,0,0
15,fourswordkirby,fourswordkirby,2016-09-05 23:10:16.943000,test,1,1,0,0
16,fourswordkirby,fourswordkirby,2016-09-05 23:10:22.587000,!register,1,1,0,0
33,fourswordkirby,awkwardspecimen,2016-09-06 00:13:24.154000,ayy llamo,0,0,0,0
34,fourswordkirby,awkwardspecimen,2016-09-06 00:13:37.639000,!help,0,0,0,0
38,fourswordkirby,awkwardspecimen,2016-09-06 00:13:50.889000,!ticket 12345,0,0,0,0
40,fourswordkirby,awkwardspecimen,2016-09-06 00:13:55.443000,!help,0,0,0,0
44,fourswordkirby,awkwardspecimen,2016-09-06 00:13:58.347000,!register,0,0,0,0
46,fourswordkirby,awkwardspecimen,2016-09-06 00:14:12.056000,!ticket 12345,0,0,0,0
48,fourswordkirby,awkwardspecimen,2016-09-06 00:14:20.451000,!ticket 1 1,0,0,0,0
50,fourswordkirby,awkwardspecimen,2016-09-06 00:14:23.636000,ticket,0,0,0,0
51,fourswordkirby,awkwardspecimen,2016-09-06 00:14:25.571000,!ticket,0,0,0,0
53,fourswordkirby,awkwardspecimen,2016-09-06 00:14:27.626000,....,0,0,0,0
54,fourswordkirby,awkwardspecimen,2016-09-06 00:14:31.625000,THIS BOT IS CANCER,0,0,0,0
55,fourswordkirby,awkwardspecimen,2016-09-06 00:14:43.503000,FSK HELP,0,0,0,0
15,fourswordkirby,awkwardspecimen,2016-09-06 00:18:06.350000,!help,0,0,0,0
17,fourswordkirby,awkwardspecimen,2016-09-06 00:19:50.046000,!ticket Mario 52 36 23 62 14 56,0,0,0,0
19,fourswordkirby,awkwardspecimen,2016-09-06 00:19:54.403000,!register,0,0,0,0
21,fourswordkirby,awkwardspecimen,2016-09-06 00:19:59.011000,!ticket Mario 52 36 23 62 14 56,0,0,0,0
25,fourswordkirby,awkwardspecimen,2016-09-06 00:26:59.188000,...this maintenance,0,0,0,0
26,fourswordkirby,fourswordkirby,2016-09-06 00:27:45.936000,:#,1,1,0,0
27,fourswordkirby,awkwardspecimen,2016-09-06 00:27:50.003000,:|,0,0,0,0
28,fourswordkirby,yangmann,2016-09-06 00:30:43.775000,!help,0,0,0,0
31,fourswordkirby,yangmann,2016-09-06 00:31:21.523000,!ticket Mario 12 34 56 78 90 69,0,0,0,0
33,fourswordkirby,awkwardspecimen,2016-09-06 00:31:46.406000,!register,0,0,0,0
34,fourswordkirby,yangmann,2016-09-06 00:31:52.382000,!register,0,0,0,0
36,fourswordkirby,yangmann,2016-09-06 00:31:58.780000,!ticket Mario 12 34 56 78 90 69,0,0,0,0
38,fourswordkirby,awkwardspecimen,2016-09-06 00:33:32.616000,...oh god,0,0,0,0
39,fourswordkirby,awkwardspecimen,2016-09-06 00:34:00.601000,RIP this stream,0,0,0,0
40,fourswordkirby,fourswordkirby,2016-09-06 00:34:38.837000,jesus,1,1,0,0
41,fourswordkirby,awkwardspecimen,2016-09-06 00:34:44.747000,)X(,0,0,0,0
42,fourswordkirby,awkwardspecimen,2016-09-06 00:35:00.326000,buttdevastated.mp4,0,0,0,0
44,fourswordkirby,awkwardspecimen,2016-09-06 00:35:20.161000,...hrrrm,0,0,0,0
45,fourswordkirby,awkwardspecimen,2016-09-06 00:35:25.036000,how long do you think this will take,0,0,0,0
46,fourswordkirby,fourswordkirby,2016-09-06 00:35:35.469000,it takes 5 mins,1,1,0,0
47,fourswordkirby,awkwardspecimen,2016-09-06 00:35:37.648000,...will it run over 10 minutes [?!],0,0,0,0
48,fourswordkirby,awkwardspecimen,2016-09-06 00:35:40.086000,wait really,0,0,0,0
49,fourswordkirby,awkwardspecimen,2016-09-06 00:35:44.057000,Like it actually times out?,0,0,0,0
50,fourswordkirby,fourswordkirby,2016-09-06 00:35:44.138000,yes,1,1,0,0
51,fourswordkirby,fourswordkirby,2016-09-06 00:35:47.155000,did you even know,1,1,0,0
52,fourswordkirby,awkwardspecimen,2016-09-06 00:35:50.504000,no lol,0,0,0,0
53,fourswordkirby,awkwardspecimen,2016-09-06 00:36:31.730000,good job to nintendo for catching the edge case of mentally handicapped AI,0,0,0,0
54,fourswordkirby,fourswordkirby,2016-09-06 00:37:39.216000,#softwareEngineering,1,1,0,0
55,fourswordkirby,awkwardspecimen,2016-09-06 00:38:34.376000,RIP yoshi woulda won,0,0,0,0
57,fourswordkirby,awkwardspecimen,2016-09-06 00:40:21.609000,...,0,0,0,0
58,fourswordkirby,awkwardspecimen,2016-09-06 00:40:23.845000,this again,0,0,0,0
59,fourswordkirby,awkwardspecimen,2016-09-06 00:40:35.956000,oh wait never mind that 30 second time limit,0,0,0,0
60,fourswordkirby,fourswordkirby,2016-09-06 00:40:37.658000,#pathfinding?,1,1,0,0
61,fourswordkirby,fourswordkirby,2016-09-06 00:40:48.651000,rip yosher,1,1,0,0
62,fourswordkirby,awkwardspecimen,2016-09-06 00:40:57.383000,RIP O(1) memory,0,0,0,0
63,fourswordkirby,fourswordkirby,2016-09-06 00:41:18.404000,Did you know,1,1,0,0
64,fourswordkirby,fourswordkirby,2016-09-06 00:41:23.757000,that if you make the dolphin window,1,1,0,0
65,fourswordkirby,fourswordkirby,2016-09-06 00:41:28.855000,veeeerrrry small,1,1,0,0
66,fourswordkirby,awkwardspecimen,2016-09-06 00:41:40.711000,...then?,0,0,0,0
67,fourswordkirby,fourswordkirby,2016-09-06 00:41:50.549000,the fps increases enough that you can stream it,1,1,0,0
68,fourswordkirby,awkwardspecimen,2016-09-06 00:41:56.153000,Pfft,0,0,0,0
69,fourswordkirby,fourswordkirby,2016-09-06 00:42:06.987000,[!?],1,1,0,0
70,fourswordkirby,fourswordkirby,2016-09-06 00:42:23.908000,nvm rip,1,1,0,0
72,fourswordkirby,awkwardspecimen,2016-09-06 00:44:43.881000,...,0,0,0,0
73,fourswordkirby,awkwardspecimen,2016-09-06 00:44:49.357000,there sure are a lotta these 5 minute minigames,0,0,0,0
74,fourswordkirby,awkwardspecimen,2016-09-06 00:45:00.510000,!ticket,0,0,0,0
76,fourswordkirby,awkwardspecimen,2016-09-06 00:45:06.543000,!howmanyticketsdoIhave,0,0,0,0
77,fourswordkirby,awkwardspecimen,2016-09-06 00:45:11.190000,...,0,0,0,0
78,fourswordkirby,awkwardspecimen,2016-09-06 00:45:14.053000,:|,0,0,0,0
79,fourswordkirby,fourswordkirby,2016-09-06 00:46:20.920000,.....,1,1,0,0
80,fourswordkirby,fourswordkirby,2016-09-06 00:46:29.481000,this will be improved,1,1,0,0
81,fourswordkirby,awkwardspecimen,2016-09-06 00:46:39.490000,'kay lol,0,0,0,0
82,fourswordkirby,fourswordkirby,2016-09-06 00:46:42.908000,"also, thank's for the bot feature request :>",1,1,0,0
83,fourswordkirby,fourswordkirby,2016-09-06 00:47:20.482000,evidently holding buttons for a 3rd of a second doesn't imrpove the AI's ability to minigame lol,1,1,0,0
84,fourswordkirby,awkwardspecimen,2016-09-06 00:48:05.974000,Hrrm; can't you have them hold it for longer?,0,0,0,0
85,fourswordkirby,awkwardspecimen,2016-09-06 00:48:09.485000,oh wait,0,0,0,0
87,fourswordkirby,awkwardspecimen,2016-09-06 00:48:15.836000,never mind thought you said 3 frames,0,0,0,0
88,fourswordkirby,awkwardspecimen,2016-09-06 00:48:45.907000,!help,0,0,0,0
90,fourswordkirby,awkwardspecimen,2016-09-06 00:49:05.013000,....seems like they're going slightly faster though :O,0,0,0,0
91,fourswordkirby,awkwardspecimen,2016-09-06 00:49:15.358000,....mario is*,0,0,0,0
92,fourswordkirby,awkwardspecimen,2016-09-06 00:49:22.697000,...RIP this game,0,0,0,0
93,fourswordkirby,fourswordkirby,2016-09-06 00:49:45.439000,RIP,1,1,0,0
94,fourswordkirby,awkwardspecimen,2016-09-06 00:50:00.112000,B O W S E R T I M E,0,0,0,0
95,fourswordkirby,awkwardspecimen,2016-09-06 00:50:27.822000,A L L A H U B O Y Z,0,0,0,0
97,fourswordkirby,fourswordkirby,2016-09-06 00:55:29.708000,mario party takes a long time,1,1,0,0
98,fourswordkirby,awkwardspecimen,2016-09-06 00:56:20.316000,indeed :|,0,0,0,0
100,fourswordkirby,awkwardspecimen,2016-09-06 00:56:42.066000,...What's the probability of getting a 5 minute minigame :^),0,0,0,0
101,fourswordkirby,fourswordkirby,2016-09-06 00:56:50.919000,bad,1,1,0,0
102,fourswordkirby,fourswordkirby,2016-09-06 00:57:03.402000,I have a solution in mind though,1,1,0,0
103,fourswordkirby,awkwardspecimen,2016-09-06 00:58:31.880000,Hrrm; sounds hard to implement without hardcoding anything,0,0,0,0
104,fourswordkirby,fourswordkirby,2016-09-06 00:59:06.589000,#metagaming,1,1,0,0
105,fourswordkirby,fourswordkirby,2016-09-06 00:59:08.085000,oh wait,1,1,0,0
106,fourswordkirby,awkwardspecimen,2016-09-06 00:59:13.613000,...,0,0,0,0
107,fourswordkirby,awkwardspecimen,2016-09-06 00:59:16.905000,RIP,0,0,0,0
108,fourswordkirby,awkwardspecimen,2016-09-06 00:59:29.705000,What's the probability that this will finish in under 5 mins :^),0,0,0,0
109,fourswordkirby,fourswordkirby,2016-09-06 00:59:32.312000,RIP,1,1,0,0
110,fourswordkirby,awkwardspecimen,2016-09-06 00:59:35.047000,...,0,0,0,0
111,fourswordkirby,awkwardspecimen,2016-09-06 00:59:39.344000,0% because you didn't implement y :/\,0,0,0,0
112,fourswordkirby,awkwardspecimen,2016-09-06 00:59:53.074000,where's muh pause menu,0,0,0,0
116,fourswordkirby,awkwardspecimen,2016-09-06 01:14:32.893000,oh crap,0,0,0,0
117,fourswordkirby,awkwardspecimen,2016-09-06 01:14:35.087000,does this have a timeout,0,0,0,0
118,fourswordkirby,awkwardspecimen,2016-09-06 01:14:37.392000,there's no best time,0,0,0,0
120,fourswordkirby,fourswordkirby,2016-09-06 01:15:26.885000,......,1,1,0,0
121,fourswordkirby,fourswordkirby,2016-09-06 01:15:34.451000,o no,1,1,0,0
122,fourswordkirby,awkwardspecimen,2016-09-06 01:15:37.720000,timer where,0,0,0,0
123,fourswordkirby,fourswordkirby,2016-09-06 01:15:46.175000,the final boss,1,1,0,0
124,fourswordkirby,awkwardspecimen,2016-09-06 01:15:59.110000,...literally TPP,0,0,0,0
125,fourswordkirby,fourswordkirby,2016-09-06 01:17:00.052000,god help me,1,1,0,0
126,fourswordkirby,awkwardspecimen,2016-09-06 01:17:48.621000,lmao,0,0,0,0
127,fourswordkirby,fourswordkirby,2016-09-06 01:17:54.261000,.....,1,1,0,0
128,fourswordkirby,fourswordkirby,2016-09-06 01:17:57.411000,I think I lost,1,1,0,0
129,fourswordkirby,awkwardspecimen,2016-09-06 01:18:15.852000,There's still another minute,0,0,0,0
130,fourswordkirby,fourswordkirby,2016-09-06 01:18:35.326000,Did they edge case this is the question,1,1,0,0
131,fourswordkirby,awkwardspecimen,2016-09-06 01:18:39.685000,^,0,0,0,0
132,fourswordkirby,awkwardspecimen,2016-09-06 01:18:57.937000,if game.class == minigame: timelimit = 30,0,0,0,0
133,fourswordkirby,fourswordkirby,2016-09-06 01:19:00.631000,PRAISE ME,1,1,0,0
134,fourswordkirby,awkwardspecimen,2016-09-06 01:19:00.742000,...!,0,0,0,0
135,fourswordkirby,fourswordkirby,2016-09-06 01:19:09.505000,PRAISE BE THE DEVELOPERS,1,1,0,0
136,fourswordkirby,awkwardspecimen,2016-09-06 01:19:13.383000,lmao,0,0,0,0
137,fourswordkirby,awkwardspecimen,2016-09-06 01:19:41.141000,2spooby4me,0,0,0,0
138,fourswordkirby,awkwardspecimen,2016-09-06 01:19:48.251000,\o/,0,0,0,0
140,fourswordkirby,awkwardspecimen,2016-09-06 01:20:06.269000,Wait how many turns was this,0,0,0,0
141,fourswordkirby,awkwardspecimen,2016-09-06 01:20:19.743000,Last time played Mario Party it was 5 hrs,0,0,0,0
142,fourswordkirby,awkwardspecimen,2016-09-06 01:20:46.333000,DID I WIN?,0,0,0,0
143,fourswordkirby,awkwardspecimen,2016-09-06 01:20:54.823000,:|,0,0,0,0
17,fourswordkirby,fourswordkirby,2016-09-06 15:38:34.245000,!test,1,1,0,0
18,fourswordkirby,fourswordkirby,2016-09-06 15:38:36.281000,!help,1,1,0,0
28,fourswordkirby,awkwardspecimen,2016-09-06 15:39:14.565000,...wow the numbers sure don't look biased,0,0,0,0
31,fourswordkirby,fourswordkirby,2016-09-06 15:39:22.718000,something about 1-10 range,1,1,0,0
32,fourswordkirby,fourswordkirby,2016-09-06 15:39:25.516000,:|,1,1,0,0
37,fourswordkirby,antequin,2016-09-06 15:39:40.782000,what do you think about u?,0,0,0,0
38,fourswordkirby,antequin,2016-09-06 15:39:43.340000,awesome,0,0,0,0
39,fourswordkirby,antequin,2016-09-06 15:39:44.369000,great,0,0,0,0
40,fourswordkirby,antequin,2016-09-06 15:39:45.387000,something,0,0,0,0
41,fourswordkirby,antequin,2016-09-06 15:39:47.028000,poll end,0,0,0,0
19,fourswordkirby,awkwardspecimen,2016-09-06 19:30:45.599000,!help,0,0,0,0
21,fourswordkirby,awkwardspecimen,2016-09-06 19:31:11.091000,!ticket mario 0b11 0b11 0b11 0b10 0b11 0b111,0,0,0,0
23,fourswordkirby,awkwardspecimen,2016-09-06 19:31:15.377000,!register,0,0,0,0
24,fourswordkirby,awkwardspecimen,2016-09-06 19:31:23.053000,...,0,0,0,0
25,fourswordkirby,awkwardspecimen,2016-09-06 19:31:26.413000,lonelichan pls,0,0,0,0
26,fourswordkirby,awkwardspecimen,2016-09-06 19:31:29.806000,!register,0,0,0,0
19,fourswordkirby,awkwardspecimen,2016-09-06 19:33:04.413000,!register,0,0,0,0
20,fourswordkirby,fourswordkirby,2016-09-06 19:33:06.382000,!register,1,1,0,0
19,fourswordkirby,fourswordkirby,2016-09-06 19:33:56.650000,!register,1,1,0,0
21,fourswordkirby,awkwardspecimen,2016-09-06 19:34:26.747000,!register,0,0,0,0
23,fourswordkirby,awkwardspecimen,2016-09-06 19:34:29.186000,!ticket mario 0b11 0b11 0b11 0b10 0b11 0b111,0,0,0,0
25,fourswordkirby,awkwardspecimen,2016-09-06 19:34:33.711000,:|,0,0,0,0
26,fourswordkirby,awkwardspecimen,2016-09-06 19:34:46.788000,!ticket mario 0x11 0x11 0x11 0x10 0x11 0x111,0,0,0,0
28,fourswordkirby,awkwardspecimen,2016-09-06 19:35:05.238000,!help,0,0,0,0
30,fourswordkirby,awkwardspecimen,2016-09-06 19:35:19.520000,!ticket mario 0x11 0x11 0x11 0x10 0x11 0x11,0,0,0,0
32,fourswordkirby,awkwardspecimen,2016-09-06 19:35:25.174000,!ticket,0,0,0,0
34,fourswordkirby,awkwardspecimen,2016-09-06 19:35:26.949000,!tickets,0,0,0,0
36,fourswordkirby,awkwardspecimen,2016-09-06 19:35:29.148000,!help,0,0,0,0
44,fourswordkirby,awkwardspecimen,2016-09-06 19:35:49.325000,!ticket mario 11 22 33 44 55 66,0,0,0,0
46,fourswordkirby,awkwardspecimen,2016-09-06 19:35:52.136000,...,0,0,0,0
47,fourswordkirby,fourswordkirby,2016-09-06 19:35:58.356000,no teams now,1,1,0,0
48,fourswordkirby,awkwardspecimen,2016-09-06 19:36:02.636000,o,0,0,0,0
49,fourswordkirby,fourswordkirby,2016-09-06 19:36:05.958000,fix your suer,1,1,0,0
50,fourswordkirby,fourswordkirby,2016-09-06 19:36:09.221000,user,1,1,0,0
51,fourswordkirby,awkwardspecimen,2016-09-06 19:36:22.252000,!ticket 11 22 33 44 55 66,0,0,0,0
52,fourswordkirby,awkwardspecimen,2016-09-06 19:36:32.361000,...wait did it go through,0,0,0,0
53,fourswordkirby,awkwardspecimen,2016-09-06 19:36:43.221000,!ticket,0,0,0,0
55,fourswordkirby,awkwardspecimen,2016-09-06 19:36:51.723000,!ticket 11 22 33 44 55 66,0,0,0,0
56,fourswordkirby,fourswordkirby,2016-09-06 19:36:52.382000,type ! mytickets,1,1,0,0
57,fourswordkirby,awkwardspecimen,2016-09-06 19:36:56.476000,!mytickets,0,0,0,0
58,fourswordkirby,awkwardspecimen,2016-09-06 19:37:02.796000,!kick lonelichan,0,0,0,0
59,fourswordkirby,fourswordkirby,2016-09-06 19:37:07.981000,gtfo,1,1,0,0
60,fourswordkirby,fourswordkirby,2016-09-06 19:37:08.758000,brb,1,1,0,0
65,fourswordkirby,fourswordkirby,2016-09-06 19:37:46.151000,!register,1,1,0,0
67,fourswordkirby,fourswordkirby,2016-09-06 19:37:50.790000,!mytickets,1,1,0,0
68,fourswordkirby,fourswordkirby,2016-09-06 19:38:00.190000,!myTickets,1,1,0,0
70,fourswordkirby,awkwardspecimen,2016-09-06 19:38:35.238000,...,0,0,0,0
71,fourswordkirby,awkwardspecimen,2016-09-06 19:38:46.093000,inb4 it actually looks for the function call thing,0,0,0,0
72,fourswordkirby,awkwardspecimen,2016-09-06 19:39:18.995000,and/or uses exec,0,0,0,0
18,fourswordkirby,awkwardspecimen,2016-09-06 19:39:51.313000,"err, eval*",0,0,0,0
20,fourswordkirby,fourswordkirby,2016-09-06 19:39:56.975000,python types are cancer,1,1,0,0
21,fourswordkirby,fourswordkirby,2016-09-06 19:40:03.891000,!register,1,1,0,0
23,fourswordkirby,fourswordkirby,2016-09-06 19:40:09.221000,!ticket 10 10 10 10 10 10,1,1,0,0
24,fourswordkirby,awkwardspecimen,2016-09-06 19:40:21.867000,pfft java semicolons/brackets are cancer,0,0,0,0
25,fourswordkirby,awkwardspecimen,2016-09-06 19:40:27.197000,!mytickets,0,0,0,0
19,fourswordkirby,fourswordkirby,2016-09-06 19:40:40.493000,!register,1,1,0,0
21,fourswordkirby,fourswordkirby,2016-09-06 19:40:47.051000,!ticket 10 10 10 10 10 10,1,1,0,0
23,fourswordkirby,fourswordkirby,2016-09-06 19:40:54.555000,!myTickets,1,1,0,0
25,fourswordkirby,awkwardspecimen,2016-09-06 19:41:04.248000,!draw モンスターカード,0,0,0,0
26,fourswordkirby,awkwardspecimen,2016-09-06 19:41:07.304000,!myTikets,0,0,0,0
27,fourswordkirby,awkwardspecimen,2016-09-06 19:41:11.475000,!myTickets,0,0,0,0
29,fourswordkirby,awkwardspecimen,2016-09-06 19:41:14.442000,!register,0,0,0,0
31,fourswordkirby,awkwardspecimen,2016-09-06 19:41:23.856000,!ticket 0b1 0b1 0b1 0b1 0b1 0b1,0,0,0,0
33,fourswordkirby,awkwardspecimen,2016-09-06 19:41:29.452000,!ticket 0x1 0x1 0x1 0x1 0x1 0x1,0,0,0,0
35,fourswordkirby,awkwardspecimen,2016-09-06 19:41:47.083000,...is there a reason it says that the numbers aren't valid for one but not the other,0,0,0,0
18,fourswordkirby,fourswordkirby,2016-09-06 19:42:24.373000,rm,1,1,0,0
20,fourswordkirby,awkwardspecimen,2016-09-06 19:42:31.379000,!rm -rf,0,0,0,0
